Jenis_Usaha,Provinsi ,Jenis_Ikan,Tahun,Volume_Produksi,Nilai_Produksi
TANGKAP LAUT,PAPUA,MARLIN,2020,55.650,1947855.0
TANGKAP LAUT,PAPUA,NYUNGLAS,2020,37.650,2135610.0
TANGKAP LAUT,PAPUA,PARI,2010,539.0,8266000.0
TANGKAP LAUT,PAPUA,PARI,2011,562.0,10108150.0
TANGKAP LAUT,PAPUA,PARI,2012,798.0,10786200.0
TANGKAP LAUT,PAPUA,PARI,2013,809.0,14141800.0
TANGKAP LAUT,PAPUA,PARI,2014,1016.0,16052750.0
TANGKAP LAUT,PAPUA,PARI,2015,57.0,1240687.0
TANGKAP LAUT,PAPUA,PARI,2016,42.0,2095000.0
TANGKAP LAUT,PAPUA,PARI,2018,28.110,449.727
TANGKAP LAUT,PAPUA,PENYU,2010,.0,.0
TANGKAP LAUT,PAPUA,PENYU,2011,.0,.0
TANGKAP LAUT,PAPUA,PENYU,2012,.0,.0
TANGKAP LAUT,PAPUA,PENYU,2013,.0,.0
TANGKAP LAUT,PAPUA,PENYU,2014,.0,.0
TANGKAP LAUT,PAPUA,PENYU,2015,.0,.0
TANGKAP LAUT,PAPUA,PENYU,2016,.0,.0
TANGKAP LAUT,PAPUA,PISANG-PISANG,2020,10188.280,187707200.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2010,6.0,163.50
TANGKAP LAUT,PAPUA,RAJUNGAN,2011,7.0,165.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2012,7.0,172.50
TANGKAP LAUT,PAPUA,RAJUNGAN,2013,7.0,180.010
TANGKAP LAUT,PAPUA,RAJUNGAN,2014,160.0,4234600.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2015,214.0,6410559.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2016,168.0,3482095.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2017,117.830,5897301.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2018,47.440,3083837.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2019,124.890,8117525.0
TANGKAP LAUT,PAPUA,RAJUNGAN,2020,127.930,8315515.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2010,.0,.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2011,.0,.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2012,.0,.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2013,.0,.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2014,.0,.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2015,.0,.0
TANGKAP LAUT,PAPUA,RUMPUT LAUT,2016,.0,.0
TANGKAP LAUT,PAPUA,SARDEN,2020,39.940,541.445
TANGKAP LAUT,PAPUA,SEBELAH,2020,45.940,1056620.0
TANGKAP LAUT,PAPUA,SELAR,2020,4.240,98.105
TANGKAP LAUT,PAPUA,SEMAR,2020,36.770,2058840.0
TANGKAP LAUT,PAPUA,SETUHUK,2010,.0,.0
TANGKAP LAUT,PAPUA,SETUHUK,2011,.0,.0
TANGKAP LAUT,PAPUA,SETUHUK,2012,.0,.0
TANGKAP LAUT,PAPUA,SETUHUK,2013,.0,.0
TANGKAP LAUT,PAPUA,SETUHUK,2014,.0,.0
TANGKAP LAUT,PAPUA,SETUHUK,2015,439.0,7243400.0
TANGKAP LAUT,PAPUA,SETUHUK,2016,.0,.0
TANGKAP LAUT,PAPUA,SETUHUK,2017,.070,3.058
TANGKAP LAUT,PAPUA,SETUHUK,2018,81.590,4067205.0
TANGKAP LAUT,PAPUA,SETUHUK,2019,42.040,1471260.0
TANGKAP LAUT,PAPUA,SUNGLIR,2020,1.050,20.940
TANGKAP LAUT,PAPUA,TENGGIRI,2010,10607.0,289447300.0
TANGKAP LAUT,PAPUA,TENGGIRI,2011,11169.0,281919000.0
TANGKAP LAUT,PAPUA,TENGGIRI,2012,15569.0,259407000.0
TANGKAP LAUT,PAPUA,TENGGIRI,2013,15670.0,381166000.0
TANGKAP LAUT,PAPUA,TENGGIRI,2014,16368.0,369895200.0
TANGKAP LAUT,PAPUA,TENGGIRI,2015,6528.0,168393280.0
TANGKAP LAUT,PAPUA,TENGGIRI,2016,11514.0,448462047.0
TANGKAP LAUT,PAPUA,TENGGIRI,2017,9555.680,339215012.0
TANGKAP LAUT,PAPUA,TENGGIRI,2018,10841.530,439529940.0
TANGKAP LAUT,PAPUA,TENGGIRI,2019,13577.280,483124380.0
TANGKAP LAUT,PAPUA,TENGGIRI,2020,14904.880,555289500.0
TANGKAP LAUT,PAPUA,TERBANG,2020,1447.970,21488720.0
TANGKAP LAUT,PAPUA,TERI,2010,1518.0,31157700.0
TANGKAP LAUT,PAPUA,TERI,2011,1527.0,31679050.0
TANGKAP LAUT,PAPUA,TERI,2012,1216.0,29811500.0
TANGKAP LAUT,PAPUA,TERI,2013,1305.0,34841500.0
TANGKAP LAUT,PAPUA,TERI,2014,1854.0,25824050.0
TANGKAP LAUT,PAPUA,TERI,2015,2688.0,38969459.0
TANGKAP LAUT,PAPUA,TERI,2016,948.0,16522636.0
TANGKAP LAUT,PAPUA,TERI,2017,100.080,4003333.0
TANGKAP LAUT,PAPUA,TERI,2018,508.290,10165871.0
TANGKAP LAUT,PAPUA,TERI,2019,410.540,8210740.0
TANGKAP LAUT,PAPUA,TERI,2020,94.150,1883040.0
TANGKAP LAUT,PAPUA,TONGKOL,2010,5081.0,111067600.0
TANGKAP LAUT,PAPUA,TONGKOL,2011,5332.0,118540080.0
TANGKAP LAUT,PAPUA,TONGKOL,2012,5947.0,126896500.0
TANGKAP LAUT,PAPUA,TONGKOL,2013,6113.0,151910400.0
TANGKAP LAUT,PAPUA,TONGKOL,2014,5657.0,111976250.0
TANGKAP LAUT,PAPUA,TONGKOL,2015,13472.0,183116096.0
TANGKAP LAUT,PAPUA,TONGKOL,2016,7713.0,205801871.0
TANGKAP LAUT,PAPUA,TONGKOL,2017,34708.580,1214800189.0
TANGKAP LAUT,PAPUA,TONGKOL,2018,16813.440,504426732.0
TANGKAP LAUT,PAPUA,TONGKOL,2019,2976.30,81323429.0
TANGKAP LAUT,PAPUA,TONGKOL,2020,3227.720,91321120.0
TANGKAP LAUT,PAPUA,TUNA,2010,7662.0,220735300.0
TANGKAP LAUT,PAPUA,TUNA,2011,7865.0,243640300.0
TANGKAP LAUT,PAPUA,TUNA,2012,8520.0,232888500.0
TANGKAP LAUT,PAPUA,TUNA,2013,8608.0,272328500.0
TANGKAP LAUT,PAPUA,TUNA,2014,8678.0,194681700.0
TANGKAP LAUT,PAPUA,TUNA,2015,8604.0,185033384.0
TANGKAP LAUT,PAPUA,TUNA,2016,10455.0,316598959.0
TANGKAP LAUT,PAPUA,TUNA,2017,51709.190,2227912305.0
TANGKAP LAUT,PAPUA,TUNA,2018,7086.550,519654703.0
TANGKAP LAUT,PAPUA,TUNA,2019,7777.920,657959895.0
TANGKAP LAUT,PAPUA,TUNA,2020,4628.570,381745210.0
TANGKAP LAUT,PAPUA,UDANG,2010,3715.0,156696000.0
TANGKAP LAUT,PAPUA,UDANG,2011,2942.0,185672500.0
TANGKAP LAUT,PAPUA,UDANG,2012,3014.0,179579500.0
TANGKAP LAUT,PAPUA,UDANG,2013,3063.0,191309000.0
TANGKAP LAUT,PAPUA,UDANG,2014,3643.0,152474500.0
TANGKAP LAUT,PAPUA,UDANG,2015,17024.0,368222563.0
TANGKAP LAUT,PAPUA,UDANG,2016,20083.0,859973462.0
TANGKAP LAUT,PAPUA,UDANG,2017,1679.810,43547708.0
TANGKAP LAUT,PAPUA,UDANG,2018,87.230,3673282.0
TANGKAP LAUT,PAPUA,UDANG,2019,170.360,7329204.0
TANGKAP LAUT,PAPUA,UDANG,2020,171.450,7351064.0
TANGKAP LAUT,PAPUA BARAT,ALU-ALU,2020,188.670,9657585.0
TANGKAP LAUT,PAPUA BARAT,BANDENG,2020,1305.440,65272000.0
TANGKAP LAUT,PAPUA BARAT,BARONANG,2020,1001.990,41137845.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2010,673.0,5082292.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2011,673.0,5725650.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2012,691.0,5885968.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2013,739.0,6133600.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2014,727.0,6040144.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2015,909.0,7546341.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2016,1051.0,11028393.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2017,10396.360,572967707.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2018,410.620,4109832.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2019,867.410,35786500.0
TANGKAP LAUT,PAPUA BARAT,BAWAL,2020,194.430,9779150.0
TANGKAP LAUT,PAPUA BARAT,BELANAK,2020,290.340,12710490.0
TANGKAP LAUT,PAPUA BARAT,BIJI NANGKA,2020,169.90,2038000.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2010,12706.0,121516248.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2011,12706.0,69880938.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2012,13061.0,71837604.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2013,13017.0,70140400.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2014,12819.0,69071683.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2015,12992.0,86313291.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2016,14598.0,103216259.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2017,16203.590,292910957.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2018,12330.10,246944002.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2019,14141.010,351749560.0
TANGKAP LAUT,PAPUA BARAT,CAKALANG,2020,4326.580,197145200.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2010,696.0,5232702.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2011,696.0,3129300.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2012,715.0,3209056.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2013,.0,.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2014,.0,.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2015,.0,.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2016,.0,.0
TANGKAP LAUT,PAPUA BARAT,CUCUT,2019,112.310,2069310.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2010,113.0,2876761.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2011,113.0,779.475
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2012,117.0,801.30
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2013,116.0,781.350
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2014,115.0,769.442
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2015,1741.0,13327249.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2016,1915.0,25289314.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2017,1364.20,47688919.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2018,3219.260,80481581.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2019,857.730,34309240.0
TANGKAP LAUT,PAPUA BARAT,CUMI-CUMI,2020,211.250,10253250.0
TANGKAP LAUT,PAPUA BARAT,EKOR KUNING,2020,677.530,32795100.0
TANGKAP LAUT,PAPUA BARAT,GABUS,2015,.0,.0
TANGKAP LAUT,PAPUA BARAT,GABUS,2016,.0,.0
TANGKAP LAUT,PAPUA BARAT,GULAMAH,2020,5839.130,69015420.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2010,1738.0,23885000.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2011,1738.0,.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2012,.0,.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2013,.0,.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2014,.0,.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2015,.0,.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2016,.0,.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2018,409.440,6141588.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2019,30.570,1069810.0
TANGKAP LAUT,PAPUA BARAT,GURITA,2020,19.50,682.50
TANGKAP LAUT,PAPUA BARAT,HIU,2020,60.660,1200140.0
TANGKAP LAUT,PAPUA BARAT,JULUNG-JULUNG,2020,1486.40,34781750.0
TANGKAP LAUT,PAPUA BARAT,KACI-KACI,2020,8.530,389.90
TANGKAP LAUT,PAPUA BARAT,KAKAP,2010,4728.0,64835624.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2011,4728.0,88461187.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2012,4861.0,90938101.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2013,2739.0,92307750.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2014,2697.0,90901258.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2015,6216.0,113647428.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2016,7161.0,169554413.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2017,84123.880,2944335530.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2018,8942.50,224807385.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2019,15311.690,825668400.0
TANGKAP LAUT,PAPUA BARAT,KAKAP,2020,11358.820,625733280.0
TANGKAP LAUT,PAPUA BARAT,KAKATUA,2020,53.590,2559500.0
TANGKAP LAUT,PAPUA BARAT,KAPAS-KAPAS,2020,148.820,5208700.0
TANGKAP LAUT,PAPUA BARAT,KEMBUNG,2020,10816.240,288054210.0
TANGKAP LAUT,PAPUA BARAT,KEPITING,2020,51.790,2317392.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2010,652.0,19626860.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2011,652.0,5280812.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2012,671.0,5428675.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2013,666.0,5283550.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2014,656.0,5203045.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2015,820.0,6513084.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2016,926.0,10564986.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2017,5858.270,352787169.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2018,3123.90,312385273.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2019,6277.70,324787515.0
TANGKAP LAUT,PAPUA BARAT,KERAPU,2020,7155.180,337430150.0
TANGKAP LAUT,PAPUA BARAT,KERONG-KERONG,2020,180.950,6333075.0
TANGKAP LAUT,PAPUA BARAT,KURISI,2020,1829.880,63224220.0
TANGKAP LAUT,PAPUA BARAT,KURO,2020,194.490,8982300.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2010,758.0,6577474.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2011,758.0,14352375.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2012,780.0,14754242.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2013,1009.0,18132250.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2014,994.0,17855966.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2015,1316.0,22335615.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2016,1503.0,31953279.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2017,11491.720,172375776.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2018,13106.550,265065281.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2019,13266.110,506232025.0
TANGKAP LAUT,PAPUA BARAT,KUWE,2020,9330.120,567331930.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2010,59100.0,278506543.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2011,59559.0,384466310.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2012,63021.0,386472884.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2013,65487.0,978512800.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2014,64434.0,959754043.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2015,76672.0,1188156972.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2016,85169.0,1866261388.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2017,227049.10,4144408466.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2018,58455.970,965877171.0
TANGKAP LAUT,PAPUA BARAT,LAINNYA,2019,42083.350,1375377455.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2010,1778.0,16095608.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2011,1779.0,20769001.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2012,1828.0,21350532.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2013,1825.0,20854050.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2014,1797.0,20536297.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2015,2246.0,25667723.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2016,2551.0,36462196.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2017,8694.670,150447901.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2018,16205.380,324107652.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2019,2647.190,65130650.0
TANGKAP LAUT,PAPUA BARAT,LAYANG,2020,4657.290,84880600.0
TANGKAP LAUT,PAPUA BARAT,LAYARAN,2020,126.850,4235950.0
TANGKAP LAUT,PAPUA BARAT,LAYUR,2020,94.070,3458200.0
TANGKAP LAUT,PAPUA BARAT,LEMADANG,2020,372.30,10035000.0
TANGKAP LAUT,PAPUA BARAT,LEMURU,2020,2529.10,28147175.0
TANGKAP LAUT,PAPUA BARAT,LENCAM,2020,629.260,20575640.0
TANGKAP LAUT,PAPUA BARAT,LOBSTER,2015,.0,.0
TANGKAP LAUT,PAPUA BARAT,LOBSTER,2016,.0,.0
TANGKAP LAUT,PAPUA BARAT,LOBSTER,2019,36.990,9067500.0
TANGKAP LAUT,PAPUA BARAT,LOBSTER,2020,34.780,8614050.0
TANGKAP LAUT,PAPUA BARAT,MANYUNG,2020,373.260,8777760.0
TANGKAP LAUT,PAPUA BARAT,PARI,2010,208.0,2250433.0
TANGKAP LAUT,PAPUA BARAT,PARI,2011,208.0,1113100.0
TANGKAP LAUT,PAPUA BARAT,PARI,2012,214.0,1144267.0
TANGKAP LAUT,PAPUA BARAT,PARI,2013,213.0,3776000.0
TANGKAP LAUT,PAPUA BARAT,PARI,2014,210.0,3718443.0
TANGKAP LAUT,PAPUA BARAT,PARI,2015,262.0,4660012.0
TANGKAP LAUT,PAPUA BARAT,PARI,2016,301.0,7846530.0
TANGKAP LAUT,PAPUA BARAT,PARI,2019,91.460,2028150.0
TANGKAP LAUT,PAPUA BARAT,PARI,2020,101.10,2254000.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2010,12.0,180.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2011,12.0,.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2012,.0,.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2013,.0,.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2014,.0,.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2015,.0,.0
TANGKAP LAUT,PAPUA BARAT,PENYU,2016,.0,.0
TANGKAP LAUT,PAPUA BARAT,PEPEREK,2020,61.550,917.750
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2010,39.0,745.581
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2011,39.0,488.437
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2012,40.0,502.114
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2013,40.0,2334000.0
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2014,39.0,2298438.0
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2015,49.0,2631600.0
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2016,50.0,2624065.0
TANGKAP LAUT,PAPUA BARAT,RAJUNGAN,2020,.240,19.20
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2010,.0,.0
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2011,.0,.0
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2012,.0,.0
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2013,.0,.0
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2014,.0,.0
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2015,.0,.0
TANGKAP LAUT,PAPUA BARAT,RUMPUT LAUT,2016,.0,.0
TANGKAP LAUT,PAPUA BARAT,SELAR,2020,6971.240,306647300.0
TANGKAP LAUT,PAPUA BARAT,SEMBILANG,2020,1749.460,86788400.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2010,250.0,3281250.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2011,250.0,3000000.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2012,257.0,3084000.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2013,255.0,3753000.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2014,371.0,8383288.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2015,341.0,10518306.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2016,385.0,22202462.0
TANGKAP LAUT,PAPUA BARAT,SETUHUK,2019,1256.520,25348200.0
TANGKAP LAUT,PAPUA BARAT,SOTONG,2020,14.060,443.530
TANGKAP LAUT,PAPUA BARAT,SUNGLIR,2020,388.460,7953654.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2010,7645.0,69443153.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2011,7645.0,124977750.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2012,7859.0,128477127.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2013,7804.0,124977500.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2014,7685.0,123073217.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2015,2725.0,154005605.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2016,3180.0,264136523.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2017,19939.320,554675510.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2018,5562.840,139529822.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2019,12731.060,676888152.0
TANGKAP LAUT,PAPUA BARAT,TENGGIRI,2020,7390.670,600738400.0
TANGKAP LAUT,PAPUA BARAT,TERI,2010,3699.0,39329856.0
TANGKAP LAUT,PAPUA BARAT,TERI,2011,3699.0,57095500.0
TANGKAP LAUT,PAPUA BARAT,TERI,2012,3803.0,58694174.0
TANGKAP LAUT,PAPUA BARAT,TERI,2013,4016.0,58597250.0
TANGKAP LAUT,PAPUA BARAT,TERI,2014,3954.0,57704400.0
TANGKAP LAUT,PAPUA BARAT,TERI,2015,4945.0,71692788.0
TANGKAP LAUT,PAPUA BARAT,TERI,2016,5554.0,92484131.0
TANGKAP LAUT,PAPUA BARAT,TERI,2017,15875.080,298163040.0
TANGKAP LAUT,PAPUA BARAT,TERI,2018,1019.180,10969420.0
TANGKAP LAUT,PAPUA BARAT,TERI,2019,9407.730,165625175.0
TANGKAP LAUT,PAPUA BARAT,TERI,2020,6725.180,123250690.0
TANGKAP LAUT,PAPUA BARAT,TERIPANG,2020,68.720,18898820.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2010,2689.0,26555555.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2011,2689.0,17233500.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2012,2764.0,17716038.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2013,3324.0,28281150.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2014,3273.0,27850232.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2015,2557.0,34844416.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2016,2916.0,53309945.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2017,524.720,9130261.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2018,21024.450,453838702.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2019,6013.820,242144210.0
TANGKAP LAUT,PAPUA BARAT,TONGKOL,2020,8440.640,283936700.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2010,7653.0,72583281.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2011,7653.0,42620787.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2012,7867.0,43814170.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2013,8751.0,58111300.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2014,8617.0,57225858.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2015,8112.0,59403003.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2016,9124.0,74686314.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2017,11494.390,440853978.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2018,55417.970,2147581813.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2019,24874.670,1083524315.0
TANGKAP LAUT,PAPUA BARAT,TUNA,2020,10994.130,442056800.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2010,11456.0,500710019.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2011,11456.0,708047250.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2012,11780.0,726271385.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2013,11773.0,646642500.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2014,11596.0,636789616.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2015,14490.0,772549895.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2016,15203.0,875113895.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2017,8825.130,411839368.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2018,4951.960,195613908.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2019,4507.860,360693390.0
TANGKAP LAUT,PAPUA BARAT,UDANG,2020,12421.680,775837720.0
TANGKAP LAUT,RIAU,BAUNG,2020,1712.240,85611900.0
TANGKAP LAUT,RIAU,BAWAL,2010,2906.0,66474500.0
TANGKAP LAUT,RIAU,BAWAL,2011,2439.0,39798610.0
TANGKAP LAUT,RIAU,BAWAL,2012,4611.0,165105800.0
TANGKAP LAUT,RIAU,BAWAL,2013,5472.0,200840653.0
TANGKAP LAUT,RIAU,BAWAL,2014,4425.0,199523300.0
TANGKAP LAUT,RIAU,BAWAL,2015,8019.0,376091302.0
TANGKAP LAUT,RIAU,BAWAL,2016,8477.0,396997362.0
TANGKAP LAUT,RIAU,BAWAL,2017,23432.750,1601723957.0
TANGKAP LAUT,RIAU,BAWAL,2018,994.740,27582461.0
TANGKAP LAUT,RIAU,BAWAL,2019,544.760,37987390.0
TANGKAP LAUT,RIAU,BAWAL,2020,92.010,3912602.0
TANGKAP LAUT,RIAU,BELANAK,2020,4782.180,97173480.0
TANGKAP LAUT,RIAU,BELOSO,2020,4330.140,43301430.0
TANGKAP LAUT,RIAU,BELUT LAUT,2020,131.990,2789012.0
TANGKAP LAUT,RIAU,BILIS,2020,154.920,6359740.0
TANGKAP LAUT,RIAU,BULU AYAM,2020,191.970,3445480.0
